datacenter_reference,deployment_id,deployment_guid,receiver_manufacturer,receiver_model,receiver_serial_number,receiver_reference_type,receiver_reference_id
nep,CAP_ELIZ012-VR2-4184-208,nepCPELIZCAP_ELIZ012-VR2-4184-208,VEMCO,VR2,4184,ManmadePlatform,CPELIZ_CAP_ELIZ012
nep,CAP_ELIZ012-VR2-4573-426,nepCPELIZCAP_ELIZ012-VR2-4573-426,VEMCO,VR2,4573,ManmadePlatform,CPELIZ_CAP_ELIZ012
nep,SWELTZER001-VR2-4040-1113,nepCULTSWELTZER001-VR2-4040-1113,VEMCO,VR2,4040,ManmadePlatform,CULT_SWELTZER001
nep,ENGLISHMAN003-VR2-6872-653,nepENGRENGLISHMAN003-VR2-6872-653,VEMCO,VR2,6872,ManmadePlatform,ENGR_ENGLISHMAN003
nep,ENGLISHMAN001-VR2-1832-209,nepENGRENGLISHMAN001-VR2-1832-209,VEMCO,VR2,1832,ManmadePlatform,ENGR_ENGLISHMAN001
nep,ENGLISHMAN001-VR2-2061-651,nepENGRENGLISHMAN001-VR2-2061-651,VEMCO,VR2,2061,ManmadePlatform,ENGR_ENGLISHMAN001
nep,ENGLISHMAN001-VR2-2062-433,nepENGRENGLISHMAN001-VR2-2062-433,VEMCO,VR2,2062,ManmadePlatform,ENGR_ENGLISHMAN001
nep,ENGLISHMAN002-VR2-1509-434,nepENGRENGLISHMAN002-VR2-1509-434,VEMCO,VR2,1509,ManmadePlatform,ENGR_ENGLISHMAN002
nep,ENGLISHMAN002-VR2-1828-210,nepENGRENGLISHMAN002-VR2-1828-210,VEMCO,VR2,1828,ManmadePlatform,ENGR_ENGLISHMAN002
nep,ENGLISHMAN002-VR2-2056-652,nepENGRENGLISHMAN002-VR2-2056-652,VEMCO,VR2,2056,ManmadePlatform,ENGR_ENGLISHMAN002
nep,DERBY-RKm51.3_02-VR2W180-300002-1935,nepFRASERDERBY-RKm51.3_02-VR2W180-300002-1935,VEMCO,VR2W-180,VR2W180-300002,ManmadePlatform,FRASER_DERBY-RKm51.3_02
nep,MISSION-RKm79.7_01-VR2W180-300000-1984,nepFRASERMISSION-RKm79.7_01-VR2W180-300000-1984,VEMCO,VR2W-180,VR2W180-300000,ManmadePlatform,FRASER_MISSION-RKm79.7_01
nep,MISSION-RKm79.7_02-VR2W180-300001-1986,nepFRASERMISSION-RKm79.7_02-VR2W180-300001-1986,VEMCO,VR2W-180,VR2W180-300001,ManmadePlatform,FRASER_MISSION-RKm79.7_02
nep,NORTHARM-RKm17.8_01-VR2W180-300005-1988,nepFRASERNORTHARM-RKm17.8_01-VR2W180-300005-1988,VEMCO,VR2W-180,VR2W180-300005,ManmadePlatform,FRASER_NORTHARM-RKm17.8_01
nep,NORTHARM-RKm17.8_02-VR2W180-300004-1990,nepFRASERNORTHARM-RKm17.8_02-VR2W180-300004-1990,VEMCO,VR2W-180,VR2W180-300004,ManmadePlatform,FRASER_NORTHARM-RKm17.8_02
nep,NORTHARM-RKm22.3_01-VR2W180-300006-1992,nepFRASERNORTHARM-RKm22.3_01-VR2W180-300006-1992,VEMCO,VR2W-180,VR2W180-300006,ManmadePlatform,FRASER_NORTHARM-RKm22.3_01
nep,NORTHARM-RKm22.3_02-VR2W180-300091-1994,nepFRASERNORTHARM-RKm22.3_02-VR2W180-300091-1994,VEMCO,VR2W-180,VR2W180-300091,ManmadePlatform,FRASER_NORTHARM-RKm22.3_02
nep,SOUTHARM-RKm20.5_01-VR2W180-300011-2018,nepFRASERSOUTHARM-RKm20.5_01-VR2W180-300011-2018,VEMCO,VR2W-180,VR2W180-300011,ManmadePlatform,FRASER_SOUTHARM-RKm20.5_01
nep,SOUTHARM-RKm20.5_02-VR2W180-300010-2020,nepFRASERSOUTHARM-RKm20.5_02-VR2W180-300010-2020,VEMCO,VR2W-180,VR2W180-300010,ManmadePlatform,FRASER_SOUTHARM-RKm20.5_02
nep,SOUTHARM-RKm20.5_03-VR2W180-300009-2022,nepFRASERSOUTHARM-RKm20.5_03-VR2W180-300009-2022,VEMCO,VR2W-180,VR2W180-300009,ManmadePlatform,FRASER_SOUTHARM-RKm20.5_03
nep,SOUTHARM-RKm20.5_04-VR2W180-300008-2024,nepFRASERSOUTHARM-RKm20.5_04-VR2W180-300008-2024,VEMCO,VR2W-180,VR2W180-300008,ManmadePlatform,FRASER_SOUTHARM-RKm20.5_04
nep,SOUTHARM-RKm8.7_01-VR2W180-300007-2014,nepFRASERSOUTHARM-RKm8.7_01-VR2W180-300007-2014,VEMCO,VR2W-180,VR2W180-300007,ManmadePlatform,FRASER_SOUTHARM-RKm8.7_01
nep,SOUTHARM-RKm8.7_02-VR2W180-300092-2016,nepFRASERSOUTHARM-RKm8.7_02-VR2W180-300092-2016,VEMCO,VR2W-180,VR2W180-300092,ManmadePlatform,FRASER_SOUTHARM-RKm8.7_02
nep,NORTHARM-VR2W180-300006-5579,nepFRASERNORTHARM-VR2W180-300006-5579,VEMCO,VR2W-180,VR2W180-300006,ManmadePlatform,FRASER_NORTHARM-RKm20.8_01
nep,MISSION-VR2W180-300093-5567,nepFRASERMISSION-VR2W180-300093-5567,VEMCO,VR2W-180,VR2W180-300093,ManmadePlatform,FRASER_MISSION-RKm76.8_01
nep,MISSION-VR2W180-300094-5568,nepFRASERMISSION-VR2W180-300094-5568,VEMCO,VR2W-180,VR2W180-300094,ManmadePlatform,FRASER_MISSION-RKm76.8_02
nep,NORTHARM-VR2W180-300009-5577,nepFRASERNORTHARM-VR2W180-300009-5577,VEMCO,VR2W-180,VR2W180-300009,ManmadePlatform,FRASER_NORTHARM-RKm17.3_01
nep,NORTHARM-VR2W180-300007-5578,nepFRASERNORTHARM-VR2W180-300007-5578,VEMCO,VR2W-180,VR2W180-300007,ManmadePlatform,FRASER_NORTHARM-RKm17.3_02
nep,NORTHARM-VR2W180-300011-5580,nepFRASERNORTHARM-VR2W180-300011-5580,VEMCO,VR2W-180,VR2W180-300011,ManmadePlatform,FRASER_NORTHARM-RKm20.8_02
nep,DERBY-RKm51.3_01-VR2-1795-435,nepFRASERDERBY-RKm51.3_01-VR2-1795-435,VEMCO,VR2,1795,ManmadePlatform,FRASER_DERBY-RKm51.3_01
nep,DERBY-RKm51.3_01-VR2-2056-1082,nepFRASERDERBY-RKm51.3_01-VR2-2056-1082,VEMCO,VR2,2056,ManmadePlatform,FRASER_DERBY-RKm51.3_01
nep,DERBY-RKm51.3_01-VR2-2056-1096,nepFRASERDERBY-RKm51.3_01-VR2-2056-1096,VEMCO,VR2,2056,ManmadePlatform,FRASER_DERBY-RKm51.3_01
nep,DERBY-RKm51.3_01-VR2-4066-1497,nepFRASERDERBY-RKm51.3_01-VR2-4066-1497,VEMCO,VR2,4066,ManmadePlatform,FRASER_DERBY-RKm51.3_01
nep,DERBY-RKm51.3_01-VR2-4066-1666,nepFRASERDERBY-RKm51.3_01-VR2-4066-1666,VEMCO,VR2,4066,ManmadePlatform,FRASER_DERBY-RKm51.3_01
nep,DERBY-RKm51.3_01-VR2-4123-1281,nepFRASERDERBY-RKm51.3_01-VR2-4123-1281,VEMCO,VR2,4123,ManmadePlatform,FRASER_DERBY-RKm51.3_01
nep,DERBY-RKm51.3_01-VR2-4999-1114,nepFRASERDERBY-RKm51.3_01-VR2-4999-1114,VEMCO,VR2,4999,ManmadePlatform,FRASER_DERBY-RKm51.3_01
nep,DERBY-RKm51.3_01-VR2W-107600-2012,nepFRASERDERBY-RKm51.3_01-VR2W-107600-2012,VEMCO,VR2W,107600,ManmadePlatform,FRASER_DERBY-RKm51.3_01
nep,DERBY-RKm51.3_01-VR2W180-300003-1933,nepFRASERDERBY-RKm51.3_01-VR2W180-300003-1933,VEMCO,VR2W-180,VR2W180-300003,ManmadePlatform,FRASER_DERBY-RKm51.3_01
nep,DERBY-RKm51.3_01-VR2W-105018-1932,nepFRASERDERBY-RKm51.3_01-VR2W-105018-1932,VEMCO,VR2W,105018,ManmadePlatform,FRASER_DERBY-RKm51.3_01
nep,DERBY-RKm51.3_01-VR2W-107954-5559,nepFRASERDERBY-RKm51.3_01-VR2W-107954-5559,VEMCO,VR2W,107954,ManmadePlatform,FRASER_DERBY-RKm51.3_01
nep,DERBY-RKm51.3_01-VR2W-300010-2012,nepFRASERDERBY-RKm51.3_01-VR2W-300010-2012,VEMCO,VR2W,300010,ManmadePlatform,FRASER_DERBY-RKm51.3_01
nep,DERBY-RKm51.3_01-VR3A-9769-654,nepFRASERDERBY-RKm51.3_01-VR3A-9769-654,VEMCO,VR3A,9769,ManmadePlatform,FRASER_DERBY-RKm51.3_01
nep,DERBY-RKm51.3_01-VR3A-9769-658,nepFRASERDERBY-RKm51.3_01-VR3A-9769-658,VEMCO,VR3A,9769,ManmadePlatform,FRASER_DERBY-RKm51.3_01
nep,DERBY-RKm51.3_02-VR2-1509-1083,nepFRASERDERBY-RKm51.3_02-VR2-1509-1083,VEMCO,VR2,1509,ManmadePlatform,FRASER_DERBY-RKm51.3_02
nep,DERBY-RKm51.3_02-VR2-1509-1097,nepFRASERDERBY-RKm51.3_02-VR2-1509-1097,VEMCO,VR2,1509,ManmadePlatform,FRASER_DERBY-RKm51.3_02
nep,DERBY-RKm51.3_02-VR2-1791-655,nepFRASERDERBY-RKm51.3_02-VR2-1791-655,VEMCO,VR2,1791,ManmadePlatform,FRASER_DERBY-RKm51.3_02
nep,DERBY-RKm51.3_02-VR2-1796-436,nepFRASERDERBY-RKm51.3_02-VR2-1796-436,VEMCO,VR2,1796,ManmadePlatform,FRASER_DERBY-RKm51.3_02
nep,DERBY-RKm51.3_02-VR2-4064-1498,nepFRASERDERBY-RKm51.3_02-VR2-4064-1498,VEMCO,VR2,4064,ManmadePlatform,FRASER_DERBY-RKm51.3_02
nep,DERBY-RKm51.3_02-VR2-4064-1667,nepFRASERDERBY-RKm51.3_02-VR2-4064-1667,VEMCO,VR2,4064,ManmadePlatform,FRASER_DERBY-RKm51.3_02
nep,DERBY-RKm51.3_02-VR2-4184-1282,nepFRASERDERBY-RKm51.3_02-VR2-4184-1282,VEMCO,VR2,4184,ManmadePlatform,FRASER_DERBY-RKm51.3_02
nep,DERBY-RKm51.3_02-VR2-4903-1115,nepFRASERDERBY-RKm51.3_02-VR2-4903-1115,VEMCO,VR2,4903,ManmadePlatform,FRASER_DERBY-RKm51.3_02
nep,DERBY-RKm51.3_02-VR2W-107601-2012,nepFRASERDERBY-RKm51.3_02-VR2W-107601-2012,VEMCO,VR2W,107601,ManmadePlatform,FRASER_DERBY-RKm51.3_02
nep,DERBY-RKm51.3_02-VR2W-105017-1934,nepFRASERDERBY-RKm51.3_02-VR2W-105017-1934,VEMCO,VR2W,105017,ManmadePlatform,FRASER_DERBY-RKm51.3_02
nep,DERBY-RKm51.3_02-VR2W-107953-5560,nepFRASERDERBY-RKm51.3_02-VR2W-107953-5560,VEMCO,VR2W,107953,ManmadePlatform,FRASER_DERBY-RKm51.3_02
nep,DERBY-RKm51.3_02-VR2W-300011-2012,nepFRASERDERBY-RKm51.3_02-VR2W-300011-2012,VEMCO,VR2W,300011,ManmadePlatform,FRASER_DERBY-RKm51.3_02
nep,DERBY-RKm51.3_03-VR2-1792-656,nepFRASERDERBY-RKm51.3_03-VR2-1792-656,VEMCO,VR2,1792,ManmadePlatform,FRASER_DERBY-RKm51.3_03
nep,DERBY-RKm51.3_04-VR2-1793-657,nepFRASERDERBY-RKm51.3_04-VR2-1793-657,VEMCO,VR2,1793,ManmadePlatform,FRASER_DERBY-RKm51.3_04
nep,MISSION-RKm76.8_01-VR2W-107602-2012,nepFRASERMISSION-RKm76.8_01-VR2W-107602-2012,VEMCO,VR2W,107602,ManmadePlatform,FRASER_MISSION-RKm76.8_01
nep,MISSION-RKm76.8_01-VR2W-300002-2012,nepFRASERMISSION-RKm76.8_01-VR2W-300002-2012,VEMCO,VR2W,300002,ManmadePlatform,FRASER_MISSION-RKm76.8_01
nep,MISSION-RKm76.8_02-VR2W-107603-2012,nepFRASERMISSION-RKm76.8_02-VR2W-107603-2012,VEMCO,VR2W,107603,ManmadePlatform,FRASER_MISSION-RKm76.8_02
nep,MMS-ADM6-VR3-68-2014,nepMMSMMS-ADM6-VR3-68-2014,VEMCO,VR3,68,ManmadePlatform,MMS_MMS-ADM006
nep,MISSION-RKm79.7_01-VR2-1629-1084,nepFRASERMISSION-RKm79.7_01-VR2-1629-1084,VEMCO,VR2,1629,ManmadePlatform,FRASER_MISSION-RKm79.7_01
nep,MISSION-RKm79.7_01-VR2-1629-1098,nepFRASERMISSION-RKm79.7_01-VR2-1629-1098,VEMCO,VR2,1629,ManmadePlatform,FRASER_MISSION-RKm79.7_01
nep,MISSION-RKm79.7_01-VR2-2055-211,nepFRASERMISSION-RKm79.7_01-VR2-2055-211,VEMCO,VR2,2055,ManmadePlatform,FRASER_MISSION-RKm79.7_01
nep,MISSION-RKm79.7_01-VR2-2055-217,nepFRASERMISSION-RKm79.7_01-VR2-2055-217,VEMCO,VR2,2055,ManmadePlatform,FRASER_MISSION-RKm79.7_01
nep,MISSION-RKm79.7_01-VR2-4050-1396,nepFRASERMISSION-RKm79.7_01-VR2-4050-1396,VEMCO,VR2,4050,ManmadePlatform,FRASER_MISSION-RKm79.7_01
nep,MISSION-RKm79.7_01-VR2-4149-1116,nepFRASERMISSION-RKm79.7_01-VR2-4149-1116,VEMCO,VR2,4149,ManmadePlatform,FRASER_MISSION-RKm79.7_01
nep,MISSION-RKm76.8_02-VR2W-300003-2012,nepFRASERMISSION-RKm76.8_02-VR2W-300003-2012,VEMCO,VR2W,300003,ManmadePlatform,FRASER_MISSION-RKm76.8_02
nep,MISSION-RKm79.7_01-VR2W-103995-1668,nepFRASERMISSION-RKm79.7_01-VR2W-103995-1668,VEMCO,VR2W,103995,ManmadePlatform,FRASER_MISSION-RKm79.7_01
nep,NORTHARM-RKm17.8_01-VR2-6870-677,nepFRASERNORTHARM-RKm17.8_01-VR2-6870-677,VEMCO,VR2,6870,ManmadePlatform,FRASER_NORTHARM-RKm17.8_01
nep,MISSION-RKm79.7_01-VR2-4041-1283,nepFRASERMISSION-RKm79.7_01-VR2-4041-1283,VEMCO,VR2,4041,ManmadePlatform,FRASER_MISSION-RKm79.7_01
nep,MISSION-RKm79.7_01-VR3A-9771-673,nepFRASERMISSION-RKm79.7_01-VR3A-9771-673,VEMCO,VR3A,9771,ManmadePlatform,FRASER_MISSION-RKm79.7_01
nep,MISSION-RKm79.7_02-VR2-6864-674,nepFRASERMISSION-RKm79.7_02-VR2-6864-674,VEMCO,VR2,6864,ManmadePlatform,FRASER_MISSION-RKm79.7_02
nep,NORTHARM-RKm17.8_02-VR2-2062-679,nepFRASERNORTHARM-RKm17.8_02-VR2-2062-679,VEMCO,VR2,2062,ManmadePlatform,FRASER_NORTHARM-RKm17.8_02
nep,NORTHARM-RKm22.3_01-VR2-1827-676,nepFRASERNORTHARM-RKm22.3_01-VR2-1827-676,VEMCO,VR2,1827,ManmadePlatform,FRASER_NORTHARM-RKm22.3_01
nep,SOUTHARM-RKm20.5_01-VR2-1794-680,nepFRASERSOUTHARM-RKm20.5_01-VR2-1794-680,VEMCO,VR2,1794,ManmadePlatform,FRASER_SOUTHARM-RKm20.5_01
nep,SOUTHARM-RKm20.5_02-VR2-1796-681,nepFRASERSOUTHARM-RKm20.5_02-VR2-1796-681,VEMCO,VR2,1796,ManmadePlatform,FRASER_SOUTHARM-RKm20.5_02
nep,MISSION-RKm79.7_02-VR2-1828-1085,nepFRASERMISSION-RKm79.7_02-VR2-1828-1085,VEMCO,VR2,1828,ManmadePlatform,FRASER_MISSION-RKm79.7_02
nep,MISSION-RKm79.7_02-VR2-1828-1099,nepFRASERMISSION-RKm79.7_02-VR2-1828-1099,VEMCO,VR2,1828,ManmadePlatform,FRASER_MISSION-RKm79.7_02
nep,MISSION-RKm79.7_02-VR2-2056-212,nepFRASERMISSION-RKm79.7_02-VR2-2056-212,VEMCO,VR2,2056,ManmadePlatform,FRASER_MISSION-RKm79.7_02
nep,MISSION-RKm79.7_02-VR2-2056-218,nepFRASERMISSION-RKm79.7_02-VR2-2056-218,VEMCO,VR2,2056,ManmadePlatform,FRASER_MISSION-RKm79.7_02
nep,MISSION-RKm79.7_02-VR2-4065-1499,nepFRASERMISSION-RKm79.7_02-VR2-4065-1499,VEMCO,VR2,4065,ManmadePlatform,FRASER_MISSION-RKm79.7_02
nep,MISSION-RKm79.7_02-VR2-4065-1669,nepFRASERMISSION-RKm79.7_02-VR2-4065-1669,VEMCO,VR2,4065,ManmadePlatform,FRASER_MISSION-RKm79.7_02
nep,MISSION-RKm79.7_02-VR2-4134-1284,nepFRASERMISSION-RKm79.7_02-VR2-4134-1284,VEMCO,VR2,4134,ManmadePlatform,FRASER_MISSION-RKm79.7_02
nep,MISSION-RKm79.7_02-VR2-4569-1117,nepFRASERMISSION-RKm79.7_02-VR2-4569-1117,VEMCO,VR2,4569,ManmadePlatform,FRASER_MISSION-RKm79.7_02
nep,MISSION-RKm79.7_02-VR2W-105016-1985,nepFRASERMISSION-RKm79.7_02-VR2W-105016-1985,VEMCO,VR2W,105016,ManmadePlatform,FRASER_MISSION-RKm79.7_02
nep,NORTHARM-RKm17.8_01-VR2-1825-1086,nepFRASERNORTHARM-RKm17.8_01-VR2-1825-1086,VEMCO,VR2,1825,ManmadePlatform,FRASER_NORTHARM-RKm17.8_01
nep,NORTHARM-RKm17.8_01-VR2-1825-1100,nepFRASERNORTHARM-RKm17.8_01-VR2-1825-1100,VEMCO,VR2,1825,ManmadePlatform,FRASER_NORTHARM-RKm17.8_01
nep,NORTHARM-RKm17.8_01-VR2-4042-1500,nepFRASERNORTHARM-RKm17.8_01-VR2-4042-1500,VEMCO,VR2,4042,ManmadePlatform,FRASER_NORTHARM-RKm17.8_01
nep,NORTHARM-RKm17.8_01-VR2-4042-1670,nepFRASERNORTHARM-RKm17.8_01-VR2-4042-1670,VEMCO,VR2,4042,ManmadePlatform,FRASER_NORTHARM-RKm17.8_01
nep,NORTHARM-RKm17.8_01-VR2-4142-1118,nepFRASERNORTHARM-RKm17.8_01-VR2-4142-1118,VEMCO,VR2,4142,ManmadePlatform,FRASER_NORTHARM-RKm17.8_01
nep,NORTHARM-RKm17.8_01-VR2-4185-1285,nepFRASERNORTHARM-RKm17.8_01-VR2-4185-1285,VEMCO,VR2,4185,ManmadePlatform,FRASER_NORTHARM-RKm17.8_01
nep,NORTHARM-RKm17.8_01-VR2W-105020-1987,nepFRASERNORTHARM-RKm17.8_01-VR2W-105020-1987,VEMCO,VR2W,105020,ManmadePlatform,FRASER_NORTHARM-RKm17.8_01
nep,NORTHARM-RKm17.8_01-VR2W-107951-5569,nepFRASERNORTHARM-RKm17.8_01-VR2W-107951-5569,VEMCO,VR2W,107951,ManmadePlatform,FRASER_NORTHARM-RKm17.8_01
nep,NORTHARM-RKm17.8_01-VR3A-9771-659,nepFRASERNORTHARM-RKm17.8_01-VR3A-9771-659,VEMCO,VR3A,9771,ManmadePlatform,FRASER_NORTHARM-RKm17.8_01
nep,NORTHARM-RKm17.8_02-VR2-2062-1088,nepFRASERNORTHARM-RKm17.8_02-VR2-2062-1088,VEMCO,VR2,2062,ManmadePlatform,FRASER_NORTHARM-RKm17.8_02
nep,NORTHARM-RKm17.8_02-VR2-2062-1102,nepFRASERNORTHARM-RKm17.8_02-VR2-2062-1102,VEMCO,VR2,2062,ManmadePlatform,FRASER_NORTHARM-RKm17.8_02
nep,NORTHARM-RKm17.8_02-VR2-2062-661,nepFRASERNORTHARM-RKm17.8_02-VR2-2062-661,VEMCO,VR2,2062,ManmadePlatform,FRASER_NORTHARM-RKm17.8_02
nep,NORTHARM-RKm17.8_02-VR2-4041-1502,nepFRASERNORTHARM-RKm17.8_02-VR2-4041-1502,VEMCO,VR2,4041,ManmadePlatform,FRASER_NORTHARM-RKm17.8_02
nep,NORTHARM-RKm17.8_02-VR2-4041-1672,nepFRASERNORTHARM-RKm17.8_02-VR2-4041-1672,VEMCO,VR2,4041,ManmadePlatform,FRASER_NORTHARM-RKm17.8_02
nep,NORTHARM-RKm17.8_02-VR2-4900-1120,nepFRASERNORTHARM-RKm17.8_02-VR2-4900-1120,VEMCO,VR2,4900,ManmadePlatform,FRASER_NORTHARM-RKm17.8_02
nep,NORTHARM-RKm17.8_02-VR2-5003-1287,nepFRASERNORTHARM-RKm17.8_02-VR2-5003-1287,VEMCO,VR2,5003,ManmadePlatform,FRASER_NORTHARM-RKm17.8_02
nep,NORTHARM-RKm17.8_02-VR2W-105019-1989,nepFRASERNORTHARM-RKm17.8_02-VR2W-105019-1989,VEMCO,VR2W,105019,ManmadePlatform,FRASER_NORTHARM-RKm17.8_02
nep,NORTHARM-RKm17.8_02-VR2W-107952-5570,nepFRASERNORTHARM-RKm17.8_02-VR2W-107952-5570,VEMCO,VR2W,107952,ManmadePlatform,FRASER_NORTHARM-RKm17.8_02
nep,NORTHARM-RKm21.6_01-VR2-6869-675,nepFRASERNORTHARM-RKm21.6_01-VR2-6869-675,VEMCO,VR2,6869,ManmadePlatform,FRASER_NORTHARM-RKm21.6_01
nep,NORTHARM-RKm22.3_01-VR2-1827-660,nepFRASERNORTHARM-RKm22.3_01-VR2-1827-660,VEMCO,VR2,1827,ManmadePlatform,FRASER_NORTHARM-RKm22.3_01
nep,NORTHARM-RKm22.3_01-VR2-2061-1087,nepFRASERNORTHARM-RKm22.3_01-VR2-2061-1087,VEMCO,VR2,2061,ManmadePlatform,FRASER_NORTHARM-RKm22.3_01
nep,NORTHARM-RKm22.3_01-VR2-2061-1101,nepFRASERNORTHARM-RKm22.3_01-VR2-2061-1101,VEMCO,VR2,2061,ManmadePlatform,FRASER_NORTHARM-RKm22.3_01
nep,NORTHARM-RKm22.3_01-VR2-4044-1501,nepFRASERNORTHARM-RKm22.3_01-VR2-4044-1501,VEMCO,VR2,4044,ManmadePlatform,FRASER_NORTHARM-RKm22.3_01
nep,NORTHARM-RKm22.3_01-VR2-4044-1671,nepFRASERNORTHARM-RKm22.3_01-VR2-4044-1671,VEMCO,VR2,4044,ManmadePlatform,FRASER_NORTHARM-RKm22.3_01
nep,NORTHARM-RKm22.3_01-VR2-4121-1286,nepFRASERNORTHARM-RKm22.3_01-VR2-4121-1286,VEMCO,VR2,4121,ManmadePlatform,FRASER_NORTHARM-RKm22.3_01
nep,NORTHARM-RKm22.3_01-VR2-4912-1119,nepFRASERNORTHARM-RKm22.3_01-VR2-4912-1119,VEMCO,VR2,4912,ManmadePlatform,FRASER_NORTHARM-RKm22.3_01
nep,NORTHARM-RKm17.3_01-VR2W-112672-2012,nepFRASERNORTHARM-RKm17.3_01-VR2W-112672-2012,VEMCO,VR2W,112672,ManmadePlatform,FRASER_NORTHARM-RKm17.3_01
nep,NORTHARM-RKm22.3_01-VR2W-105021-1991,nepFRASERNORTHARM-RKm22.3_01-VR2W-105021-1991,VEMCO,VR2W,105021,ManmadePlatform,FRASER_NORTHARM-RKm22.3_01
nep,NORTHARM-RKm22.3_01-VR2W-107956-5571,nepFRASERNORTHARM-RKm22.3_01-VR2W-107956-5571,VEMCO,VR2W,107956,ManmadePlatform,FRASER_NORTHARM-RKm22.3_01
nep,NORTHARM-RKm17.3_01-VR2W-300092-2012,nepFRASERNORTHARM-RKm17.3_01-VR2W-300092-2012,VEMCO,VR2W,300092,ManmadePlatform,FRASER_NORTHARM-RKm17.3_01
nep,NORTHARM-RKm22.3_02-VR2-1503-1089,nepFRASERNORTHARM-RKm22.3_02-VR2-1503-1089,VEMCO,VR2,1503,ManmadePlatform,FRASER_NORTHARM-RKm22.3_02
nep,NORTHARM-RKm22.3_02-VR2-1503-1103,nepFRASERNORTHARM-RKm22.3_02-VR2-1503-1103,VEMCO,VR2,1503,ManmadePlatform,FRASER_NORTHARM-RKm22.3_02
nep,NORTHARM-RKm22.3_02-VR2-1828-662,nepFRASERNORTHARM-RKm22.3_02-VR2-1828-662,VEMCO,VR2,1828,ManmadePlatform,FRASER_NORTHARM-RKm22.3_02
nep,NORTHARM-RKm22.3_02-VR2-1828-678,nepFRASERNORTHARM-RKm22.3_02-VR2-1828-678,VEMCO,VR2,1828,ManmadePlatform,FRASER_NORTHARM-RKm22.3_02
nep,NORTHARM-RKm22.3_02-VR2-4049-1503,nepFRASERNORTHARM-RKm22.3_02-VR2-4049-1503,VEMCO,VR2,4049,ManmadePlatform,FRASER_NORTHARM-RKm22.3_02
nep,NORTHARM-RKm22.3_02-VR2-4049-1673,nepFRASERNORTHARM-RKm22.3_02-VR2-4049-1673,VEMCO,VR2,4049,ManmadePlatform,FRASER_NORTHARM-RKm22.3_02
nep,NORTHARM-RKm22.3_02-VR2-4136-1288,nepFRASERNORTHARM-RKm22.3_02-VR2-4136-1288,VEMCO,VR2,4136,ManmadePlatform,FRASER_NORTHARM-RKm22.3_02
nep,MMS-ADM7-VR3-70-2014,nepMMSMMS-ADM7-VR3-70-2014,VEMCO,VR3,70,ManmadePlatform,MMS_MMS-ADM007
nep,NORTHARM-RKm22.3_02-VR2-4150-1121,nepFRASERNORTHARM-RKm22.3_02-VR2-4150-1121,VEMCO,VR2,4150,ManmadePlatform,FRASER_NORTHARM-RKm22.3_02
nep,NORTHARM-RKm22.3_02-VR2W-105029-1993,nepFRASERNORTHARM-RKm22.3_02-VR2W-105029-1993,VEMCO,VR2W,105029,ManmadePlatform,FRASER_NORTHARM-RKm22.3_02
nep,NORTHARM-RKm22.3_02-VR2W-107950-5572,nepFRASERNORTHARM-RKm22.3_02-VR2W-107950-5572,VEMCO,VR2W,107950,ManmadePlatform,FRASER_NORTHARM-RKm22.3_02
nep,PITT-RKm39_01-VR2-2061-213,nepFRASERPITT-RKm39_01-VR2-2061-213,VEMCO,VR2,2061,ManmadePlatform,FRASER_PITT-RKm39_01
nep,PITT-RKm39_02-VR2-2060-214,nepFRASERPITT-RKm39_02-VR2-2060-214,VEMCO,VR2,2060,ManmadePlatform,FRASER_PITT-RKm39_02
nep,PITT-RKm39_02-VR2-2060-219,nepFRASERPITT-RKm39_02-VR2-2060-219,VEMCO,VR2,2060,ManmadePlatform,FRASER_PITT-RKm39_02
nep,PORT MANN-RKm31.7_01-VR2-1793-437,nepFRASERPORT MANN-RKm31.7_01-VR2-1793-437,VEMCO,VR2,1793,ManmadePlatform,FRASER_PORT MANN-RKm31.7_01
nep,PORT MANN-RKm31.7_02-VR2-1794-438,nepFRASERPORT MANN-RKm31.7_02-VR2-1794-438,VEMCO,VR2,1794,ManmadePlatform,FRASER_PORT MANN-RKm31.7_02
nep,SOUTHARM-RKm20.5_01-VR2-1794-664,nepFRASERSOUTHARM-RKm20.5_01-VR2-1794-664,VEMCO,VR2,1794,ManmadePlatform,FRASER_SOUTHARM-RKm20.5_01
nep,SOUTHARM-RKm20.5_01-VR2-1796-1091,nepFRASERSOUTHARM-RKm20.5_01-VR2-1796-1091,VEMCO,VR2,1796,ManmadePlatform,FRASER_SOUTHARM-RKm20.5_01
nep,SOUTHARM-RKm20.5_01-VR2-1796-1105,nepFRASERSOUTHARM-RKm20.5_01-VR2-1796-1105,VEMCO,VR2,1796,ManmadePlatform,FRASER_SOUTHARM-RKm20.5_01
nep,SOUTHARM-RKm20.5_01-VR2-4068-1505,nepFRASERSOUTHARM-RKm20.5_01-VR2-4068-1505,VEMCO,VR2,4068,ManmadePlatform,FRASER_SOUTHARM-RKm20.5_01
nep,SOUTHARM-RKm20.5_01-VR2-4068-1675,nepFRASERSOUTHARM-RKm20.5_01-VR2-4068-1675,VEMCO,VR2,4068,ManmadePlatform,FRASER_SOUTHARM-RKm20.5_01
